occurrence_date_time_beijing,occurrence_date_time,fuel_tank_level,engine_total_hours_of_operation,high_resolution_total_vehicle_distance,engine_total_fuel_used,latitude,longitude,province,city,s_time,e_time,plan_mile,natural_index
2024-04-02T08:17:59Z,2024-04-02T00:17:59Z,68.4,1924.6,127001550,34175,29.3424,117.0471,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:18:30Z,2024-04-02T00:18:30Z,68.4,1924.6,127001550,34175,29.3424,117.0397,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:19:01Z,2024-04-02T00:19:01Z,68.8,1924.6,127003000,34175.5,29.3423,117.0326,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:19:32Z,2024-04-02T00:19:32Z,68.8,1924.65,127004390,34175.5,29.3422,117.0255,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:20:03Z,2024-04-02T00:20:03Z,68.4,1924.65,127004390,34175.5,29.3422,117.0184,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:20:34Z,2024-04-02T00:20:34Z,68.4,1924.65,127004390,34175.5,29.3417,117.0111,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:21:05Z,2024-04-02T00:21:05Z,68.4,1924.65,127005795,34176,29.3408,117.0041,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:21:36Z,2024-04-02T00:21:36Z,68.4,1924.65,127005795,34176,29.3399,116.9968,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:22:01Z,2024-04-02T00:22:01Z,68.4,1924.7,127007240,34176.5,29.3389,116.9897,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:22:38Z,2024-04-02T00:22:38Z,68.4,1924.7,127007240,34176.5,29.3382,116.9823,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:23:09Z,2024-04-02T00:23:09Z,68,1924.7,127008695,34176.5,29.3386,116.975,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:23:40Z,2024-04-02T00:23:40Z,68.4,1924.7,127008695,34176.5,29.3395,116.9676,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:24:11Z,2024-04-02T00:24:11Z,68.4,1924.7,127010155,34177,29.3404,116.9604,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:24:42Z,2024-04-02T00:24:42Z,68,1924.7,127010155,34177,29.3416,116.9533,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:25:13Z,2024-04-02T00:25:13Z,68,1924.75,127011570,34177,29.3437,116.9467,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:25:44Z,2024-04-02T00:25:44Z,68,1924.75,127011570,34177,29.3468,116.94,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:26:15Z,2024-04-02T00:26:15Z,68.4,1924.75,127013020,34177,29.3494,116.9337,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:26:46Z,2024-04-02T00:26:46Z,68,1924.75,127013020,34177,29.3521,116.9271,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:27:17Z,2024-04-02T00:27:17Z,68,1924.75,127014435,34177.5,29.3541,116.9202,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:27:48Z,2024-04-02T00:27:48Z,68,1924.75,127014435,34177.5,29.3558,116.9136,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:28:19Z,2024-04-02T00:28:19Z,67.6,1924.8,127015825,34178,29.3577,116.9069,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:28:50Z,2024-04-02T00:28:50Z,67.6,1924.8,127015825,34178,29.3594,116.9001,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:29:21Z,2024-04-02T00:29:21Z,67.6,1924.8,127017225,34178,29.3612,116.8934,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:29:52Z,2024-04-02T00:29:52Z,67.2,1924.8,127017225,34178,29.3629,116.8868,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:30:27Z,2024-04-02T00:30:27Z,67.2,1924.8,127018600,34178.5,29.3653,116.8734,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:31:01Z,2024-04-02T00:31:01Z,67.2,1924.85,127019850,34179,29.3654,116.8674,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:31:32Z,2024-04-02T00:31:32Z,67.2,1924.85,127019850,34179,29.365,116.8618,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:32:01Z,2024-04-02T00:32:01Z,67.2,1924.85,127021090,34179.5,29.3645,116.8551,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:32:37Z,2024-04-02T00:32:37Z,67.2,1924.85,127021090,34179.5,29.3642,116.8483,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:33:27Z,2024-04-02T00:33:27Z,67.2,1924.85,127022425,34180,29.3644,116.8345,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:33:59Z,2024-04-02T00:33:59Z,67.2,1924.85,127022425,34180,29.3647,116.8276,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:34:30Z,2024-04-02T00:34:30Z,67.2,1924.9,127023800,34180.5,29.3648,116.8206,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:35:01Z,2024-04-02T00:35:01Z,67.2,1924.9,127023800,34180.5,29.3644,116.8134,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:35:32Z,2024-04-02T00:35:32Z,67.6,1924.9,127025225,34180.5,29.3637,116.8064,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:36:03Z,2024-04-02T00:36:03Z,67.2,1924.9,127025225,34180.5,29.3627,116.7997,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:36:34Z,2024-04-02T00:36:34Z,67.2,1924.9,127026550,34181,29.3622,116.7931,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:37:05Z,2024-04-02T00:37:05Z,67.2,1924.9,127026550,34181,29.3621,116.788,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:37:57Z,2024-04-02T00:37:57Z,67.6,1924.9,127027645,34181,29.3628,116.7858,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:38:38Z,2024-04-02T00:38:38Z,67.6,1924.95,127027850,34181,29.3627,116.7858,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:39:09Z,2024-04-02T00:39:09Z,67.6,1924.95,127027850,34181,29.3628,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:39:57Z,2024-04-02T00:39:57Z,67.6,1924.95,127027850,34181,29.3628,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:40:57Z,2024-04-02T00:40:57Z,67.6,1924.95,127027850,34181,29.3628,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:41:57Z,2024-04-02T00:41:57Z,67.6,1924.95,127027850,34181,29.3628,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:42:57Z,2024-04-02T00:42:57Z,67.6,1924.95,127027850,34181,29.3628,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:43:57Z,2024-04-02T00:43:57Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:44:57Z,2024-04-02T00:44:57Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:45:57Z,2024-04-02T00:45:57Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:46:57Z,2024-04-02T00:46:57Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:47:29Z,2024-04-02T00:47:29Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:48:27Z,2024-04-02T00:48:27Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:49:27Z,2024-04-02T00:49:27Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:50:27Z,2024-04-02T00:50:27Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:51:27Z,2024-04-02T00:51:27Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:52:27Z,2024-04-02T00:52:27Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:53:26Z,2024-04-02T00:53:26Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:53:57Z,2024-04-02T00:53:57Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:54:28Z,2024-04-02T00:54:28Z,67.6,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:55:00Z,2024-04-02T00:55:00Z,67.2,1924.95,127027850,34181,29.3629,116.7857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:55:31Z,2024-04-02T00:55:31Z,65.2,1924.95,127027850,34181,29.3628,116.7841,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:56:02Z,2024-04-02T00:56:02Z,65.6,1924.95,127028115,34181,29.3618,116.7832,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:56:39Z,2024-04-02T00:56:39Z,66,1924.95,127028115,34181,29.3613,116.7801,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:57:21Z,2024-04-02T00:57:21Z,66.4,1925,127028855,34181.5,29.3608,116.775,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:57:52Z,2024-04-02T00:57:52Z,66.8,1925,127028855,34181.5,29.3605,116.7687,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:58:26Z,2024-04-02T00:58:26Z,67.2,1925,127030075,34182,29.3606,116.7559,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:59:22Z,2024-04-02T00:59:22Z,67.2,1925,127031410,34182,29.361,116.749,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T08:59:55Z,2024-04-02T00:59:55Z,67.2,1925,127031410,34182,29.3614,116.742,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:00:26Z,2024-04-02T01:00:26Z,67.2,1925.05,127032755,34182.5,29.3621,116.7286,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:00:57Z,2024-04-02T01:00:57Z,67.2,1925.05,127032755,34182.5,29.3625,116.7218,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:01:28Z,2024-04-02T01:01:28Z,67.2,1925.05,127034100,34183,29.3635,116.7157,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:01:59Z,2024-04-02T01:01:59Z,67.2,1925.05,127034100,34183,29.3652,116.7091,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:02:30Z,2024-04-02T01:02:30Z,67.2,1925.05,127035410,34183.5,29.3676,116.7026,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:03:01Z,2024-04-02T01:03:01Z,67.2,1925.05,127035410,34183.5,29.3701,116.6963,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:03:32Z,2024-04-02T01:03:32Z,67.2,1925.1,127036770,34183.5,29.3723,116.6897,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:04:03Z,2024-04-02T01:04:03Z,67.2,1925.1,127036770,34183.5,29.374,116.6834,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:04:34Z,2024-04-02T01:04:34Z,67.2,1925.1,127038130,34184,29.3755,116.6769,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:05:00Z,2024-04-02T01:05:00Z,67.2,1925.1,127038130,34184,29.3767,116.6699,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:05:31Z,2024-04-02T01:05:31Z,67.2,1925.1,127039500,34184,29.378,116.6635,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:06:07Z,2024-04-02T01:06:07Z,67.2,1925.1,127039500,34184,29.3794,116.6573,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:06:38Z,2024-04-02T01:06:38Z,67.2,1925.15,127040785,34184.5,29.3813,116.6509,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:07:09Z,2024-04-02T01:07:09Z,67.2,1925.15,127040785,34184.5,29.3835,116.6442,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:07:40Z,2024-04-02T01:07:40Z,67.2,1925.15,127042175,34185,29.3856,116.6376,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:08:11Z,2024-04-02T01:08:11Z,67.2,1925.15,127042175,34185,29.3872,116.631,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:08:56Z,2024-04-02T01:08:56Z,67.2,1925.15,127043570,34185,29.3892,116.6173,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:09:35Z,2024-04-02T01:09:35Z,67.2,1925.2,127044935,34185.5,29.3898,116.6104,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:10:06Z,2024-04-02T01:10:06Z,67.2,1925.2,127044935,34185.5,29.3904,116.6044,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:10:37Z,2024-04-02T01:10:37Z,67.2,1925.2,127046185,34186,29.3919,116.5979,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:11:16Z,2024-04-02T01:11:16Z,67.2,1925.2,127047520,34186,29.3941,116.5915,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:11:47Z,2024-04-02T01:11:47Z,67.2,1925.2,127047520,34186,29.3968,116.5857,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:12:18Z,2024-04-02T01:12:18Z,67.2,1925.2,127047520,34186,29.3997,116.5802,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:12:49Z,2024-04-02T01:12:49Z,67.2,1925.25,127048820,34186.5,29.4024,116.5743,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:13:20Z,2024-04-02T01:13:20Z,67.2,1925.25,127048820,34186.5,29.4042,116.5677,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:13:51Z,2024-04-02T01:13:51Z,67.2,1925.25,127050130,34187,29.405,116.5614,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:14:22Z,2024-04-02T01:14:22Z,67.2,1925.25,127051450,34187,29.405,116.5547,江西省,上饶市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:14:56Z,2024-04-02T01:14:56Z,67.2,1925.25,127051450,34187,29.404,116.5417,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:15:00Z,2024-04-02T01:15:00Z,67.2,1925.25,127051450,34187,29.404,116.5417,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:15:54Z,2024-04-02T01:15:54Z,67.2,1925.3,127052715,34187.5,29.4033,116.5352,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:16:25Z,2024-04-02T01:16:25Z,67.2,1925.3,127052715,34187.5,29.4032,116.5289,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:16:56Z,2024-04-02T01:16:56Z,67.2,1925.3,127053990,34188,29.4047,116.5162,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:17:27Z,2024-04-02T01:17:27Z,67.2,1925.3,127053990,34188,29.4061,116.5099,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:17:58Z,2024-04-02T01:17:58Z,67.2,1925.3,127055265,34188,29.4074,116.5034,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:18:56Z,2024-04-02T01:18:56Z,67.2,1925.35,127056590,34188.5,29.4126,116.4915,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:19:30Z,2024-04-02T01:19:30Z,67.2,1925.35,127056590,34188.5,29.4163,116.4866,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:20:01Z,2024-04-02T01:20:01Z,67.2,1925.35,127057890,34189,29.42,116.4811,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:20:32Z,2024-04-02T01:20:32Z,67.2,1925.35,127059230,34189,29.4228,116.4749,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:21:03Z,2024-04-02T01:21:03Z,67.2,1925.35,127059230,34189,29.4256,116.4695,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:21:34Z,2024-04-02T01:21:34Z,67.2,1925.35,127059230,34189,29.4286,116.4637,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:22:05Z,2024-04-02T01:22:05Z,67.2,1925.4,127060530,34189.5,29.432,116.4586,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:22:36Z,2024-04-02T01:22:36Z,67.2,1925.4,127060530,34189.5,29.4354,116.4531,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:23:07Z,2024-04-02T01:23:07Z,67.2,1925.4,127061850,34189.5,29.4385,116.447,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:23:38Z,2024-04-02T01:23:38Z,67.2,1925.4,127061850,34189.5,29.4411,116.4411,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:24:25Z,2024-04-02T01:24:25Z,67.2,1925.4,127063175,34190,29.4427,116.4348,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:24:56Z,2024-04-02T01:24:56Z,67.2,1925.45,127064425,34190.5,29.4462,116.4226,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:25:00Z,2024-04-02T01:25:00Z,67.2,1925.45,127064425,34190.5,29.4462,116.4226,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:25:42Z,2024-04-02T01:25:42Z,67.2,1925.45,127064425,34190.5,29.4501,116.4176,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:26:13Z,2024-04-02T01:26:13Z,67.2,1925.45,127065755,34190.5,29.4538,116.4126,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:26:56Z,2024-04-02T01:26:56Z,67.2,1925.5,127067075,34191,29.4615,116.4026,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:27:37Z,2024-04-02T01:27:37Z,67.2,1925.5,127067075,34191,29.4656,116.399,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:28:12Z,2024-04-02T01:28:12Z,67.2,1925.5,127068250,34191,29.4685,116.3954,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:28:47Z,2024-04-02T01:28:47Z,67.2,1925.5,127068250,34191,29.4684,116.389,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:29:18Z,2024-04-02T01:29:18Z,67.2,1925.5,127069505,34191.5,29.4673,116.3823,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:29:49Z,2024-04-02T01:29:49Z,67.2,1925.5,127069505,34191.5,29.4668,116.3757,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:30:20Z,2024-04-02T01:30:20Z,67.2,1925.55,127070840,34192,29.4677,116.369,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:30:51Z,2024-04-02T01:30:51Z,67.2,1925.55,127070840,34192,29.469,116.3628,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:31:22Z,2024-04-02T01:31:22Z,67.2,1925.55,127072140,34192,29.4695,116.356,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:31:53Z,2024-04-02T01:31:53Z,67.2,1925.55,127072140,34192,29.4681,116.3496,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:32:24Z,2024-04-02T01:32:24Z,67.2,1925.55,127073490,34192.5,29.465,116.3438,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:32:55Z,2024-04-02T01:32:55Z,67.2,1925.55,127073490,34192.5,29.4601,116.3394,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:33:26Z,2024-04-02T01:33:26Z,67.2,1925.6,127074850,34192.5,29.4515,116.3304,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:33:57Z,2024-04-02T01:33:57Z,67.2,1925.6,127076215,34193,29.4496,116.3238,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:34:28Z,2024-04-02T01:34:28Z,67.2,1925.6,127076215,34193,29.4487,116.3174,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:34:59Z,2024-04-02T01:34:59Z,67.2,1925.6,127076215,34193,29.4459,116.3111,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:35:00Z,2024-04-02T01:35:00Z,67.2,1925.6,127077535,34193.5,29.4459,116.3111,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
2024-04-02T09:35:56Z,2024-04-02T01:35:56Z,67.2,1925.6,127077535,34193.5,29.4425,116.2975,江西省,九江市,2024-04-02T01:35:00.000Z,2024-04-03T02:52:00.000Z,1730,25
